Id,SalePrice
1600,226525.45564551157
1601,82722.23184205506
1602,156077.94576856145
1603,119712.30343449794
1604,241793.6623822194
1605,259626.44996052643
1606,167511.7944799393
1607,204750.27224752
1608,215006.40744493096
1609,190732.06908088128
1610,147360.83439941407
1611,151329.60305035015
1612,162771.7539681811
1613,161622.8753004313
1614,132239.03742649197
1615,114893.30359108148
1616,114893.30359108148
1617,120618.20313084408
1618,131728.8818719819
1619,140880.93276758306
1620,176406.07671261777
1621,149634.2199893164
1622,141193.3001824989
1623,245257.84740289982
1624,179215.01448930395
1625,150092.2190722764
1626,174932.8964355958
1627,169479.42922363302
1628,262129.32310722317
1629,188963.25511239213
1630,271874.9885413903
1631,234459.16544469373
1632,243257.45283740803
1633,184745.21222717306
1634,169328.98788136206
1635,164877.67210666044
1636,163904.71037210335
1637,164842.2393449951
1638,201486.97095671564
1639,177796.80376923396
1640,212467.35936146148
1641,173605.48400350043
1642,200846.93505797398
1643,238448.27971393254
1644,235767.44760474557
1645,165913.16782488037
1646,164160.98007454068
1647,189432.0412911565
1648,149952.84911188454
1649,136100.63719679497
1650,131598.81152400028
1651,131598.81152400028
1652,145457.11984112445
1653,145741.33090850135
1654,166645.08124347308
1655,183866.65346181605
1656,165369.28717385273
1657,166645.08124347308
1658,165369.28717385273
1659,169361.5191648958
1660,150694.53743348646
1661,334441.10424454336
1662,327267.2927343089
1663,330030.89363641123
1664,387963.2952442317
1665,317137.7658418135
1666,275688.9917794294
1667,274556.5757667354
1668,319460.0668909963
1669,304496.12722563447
1670,319672.5206022199
1671,212916.0489812835
1672,345300.17009013856
1673,268163.7849734929
1674,267223.04682300636
1675,171007.95219226961
1676,173191.1165019509
1677,194568.09915673122
1678,387964.21583417774
1679,285404.9745149588
1680,301706.11375656794
1681,281417.4737089543
1682,266674.0608116727
1683,196255.2134148254
1684,187249.75758460615
1685,164275.24253487057
1686,188024.95693275039
1687,184682.1457883235
1688,192137.09202105436
1689,191302.4717893535
1690,188326.31008896566
1691,185139.71091150102
1692,256398.41831649665
1693,184682.1457883235
1694,165019.21572761203
1695,185674.58035212208
1696,229303.22469828435
1697,185876.4032215781
1698,281950.83273209125
1699,283311.3728694329
1700,207410.72764317345
1701,247208.1801248391
1702,272853.8691276016
1703,264345.6183861142
1704,270521.3699898884
1705,233644.70472255183
1706,343693.6079834349
1707,198737.1743334058
1708,200337.8420410768
1709,312007.2014897474
1710,238955.12014547453
1711,257341.41912725384
1712,250321.46930267697
1713,228541.38167537202
1714,204877.87851500418
1715,197424.24709554287
1716,192462.5079005811
1717,187464.5515183484
1718,147858.63120460112
1719,196052.9527631651
1720,263109.74662630307
1721,189183.0911296956
1722,131643.74109438117
1723,150621.62048774117
1724,222950.66236740927
1725,204204.1780191478
1726,172117.43692608646
1727,171644.64940482186
1728,191244.09685492574
1729,163932.46422646887
1730,172087.95327965895
1731,142349.29559869226
1732,148745.87878439162
1733,133288.0026416776
1734,134701.85201064017
1735,131958.64687132702
1736,131389.4556957146
1737,283533.9308910152
1738,197425.67549469238
1739,247556.32137013372
1740,187197.9323606174
1741,170392.97715601197
1742,165727.0790875711
1743,189661.8279125428
1744,248328.64897661158
1745,210859.01014298308
1746,243771.025945951
1747,209113.22622694372
1748,188855.9991018813
1749,155018.00325938212
1750,156138.59445956541
1751,205980.82800399646
1752,130954.8925945664
1753,162940.99767597747
1754,204255.067894272
1755,168518.69086600142
1756,127798.17574216025
1757,130899.43027036457
1758,163608.60660303768
1759,160650.7651638383
1760,158140.97836284517
1761,154784.54558033857
1762,164518.5657117146
1763,169901.0012727169
1764,133614.3480266202
1765,185234.12413061858
1766,175693.41551772752
1767,180263.28527347202
1768,138630.23288668608
1769,192656.20623900337
1770,148754.46982421202
1771,140360.06900835977
1772,147222.99522689756
1773,127897.38963850676
1774,176149.93608248158
1775,150826.86201660594
1776,144153.00420308218
1777,128489.24586092151
1778,134332.1669564652
1779,138578.91242476093
1780,188756.20180508887
1781,139610.24894983295
1782,103796.98716584462
1783,155740.0020107718
1784,119152.94820265683
1785,135755.24509930308
1786,162095.35985162648
1787,196758.66902777308
1788,78372.79230413742
1789,142687.7592558709
1790,101244.64311030919
1791,217999.8829839071
1792,162246.77625660345
1793,160663.0881628507
1794,158240.0204926514
1795,152243.4447775489
1796,148256.77741717157
1797,172323.44392961255
1798,135326.4630519411
1799,127217.16322178212
1800,134448.7114769705
1801,130034.29071921048
1802,169720.4479857397
1803,172020.04575874866
1804,145413.52110770522
1805,149938.7495435712
1806,153509.29687141927
1807,172693.76594218775
1808,145799.2831194789
1809,133600.53208778155
1810,150495.85391998745
1811,125822.98756108109
1812,134605.10002613073
1813,138309.78037590417
1814,125280.3257685
1815,81121.64991642824
1816,128168.43485845588
1817,146274.16703144988
1818,166826.67968090036
1819,151415.2216215173
1820,110541.05657150324
1821,156302.78811300473
1822,187120.97003087337
1823,94604.77285954647
1824,156041.29097346225
1825,142552.27593365032
1826,133956.76042256362
1827,133345.2477299289
1828,143458.03953084705
1829,156153.8716564088
1830,176203.43338115932
1831,186131.13876941602
1832,148504.80312494238
1833,163551.14215228995
1834,154886.75655107026
1835,182281.42455463862
1836,164726.73883280164
1837,113034.45277127512
1838,154134.84329698217
1839,113629.40720444401
1840,134337.40804998408
1841,138147.402507673
1842,132723.50462988607
1843,144665.24005412147
1844,157656.87297511433
1845,146429.49499477004
1846,163568.68623222294
1847,152038.658040025
1848,75752.52471618826
1849,132960.75746378396
1850,136907.98899450706
1851,157736.3182790147
1852,136229.77844608776
1853,135216.72026015262
1854,184447.17058908165
1855,165258.0089768399
1856,199366.47407803746
1857,158450.03426566967
1858,166647.93319517028
1859,145654.88607750053
1860,155381.26178530316
1861,145267.61360044422
1862,228484.40715361232
1863,228484.40715361232
1864,228484.40715361232
1865,314911.0639004797
1866,316813.220440216
1867,262836.97068837547
1868,250592.91897902088
1869,197407.8388802161
1870,252868.4328618763
1871,262551.44597555586
1872,163868.94834990462
1873,204536.40174531157
1874,136485.74857018693
1875,200021.14916694158
1876,172734.7833612334
1877,200164.60611262318
1878,203154.82895785692
1879,132462.08803532584
1880,141576.1048078583
1881,229801.78671146516
1882,243399.6407128974
1883,196515.26960415984
1884,201584.64723765882
1885,236619.89259255448
1886,250024.51723214803
1887,197546.97260398863
1888,265120.76429958805
1889,163000.56102425637
1890,129895.74005892174
1891,159187.76155096633
1892,119088.60568935635
1893,140502.37640524126
1894,151886.4754753024
1895,146087.2392280132
1896,136885.05322573322
1897,136947.19853558033
1898,149479.23842637666
1899,161127.50825677504
1900,173286.7589470676
1901,152359.245376817
1902,142756.2432704383
1903,206718.2117883335
1904,138941.78890657428
1905,178063.06704623005
1906,144146.37431027397
1907,182297.97013602356
1908,156530.18848954933
1909,160376.97701650052
1910,160376.97701650052
1911,174577.01308136812
1912,223519.8814188899
1913,165884.02967447686
1914,111727.2791975417
1915,240739.04146946865
1916,83629.38332041146
1917,259536.80780294325
1918,147725.99949486455
1919,165794.67558582773
1920,170289.89556491515
1921,330831.94820313476
1922,314620.4694890065
1923,178106.41578599138
1924,205261.8664970429
1925,200328.67539126315
1926,328857.86688044766
1927,135821.34361108122
1928,154732.00036204676
1929,129764.3574501133
1930,149596.54958786425
1931,147727.09042053632
1932,146268.54426493144
1933,166171.02572591743
1934,169241.20853046348
1935,164169.4128763384
1936,169290.13212718818
1937,167892.8295989575
1938,154613.6350164758
1939,244038.73464678912
1940,228794.8979289833
1941,169559.7634533002
1942,169149.2927005162
1943,229661.2961209871
1944,269631.5556463337
1945,318125.7418579739
1946,178861.11553025633
1947,291899.7517640372
1948,183399.86139537377
1949,208152.81031818973
1950,194520.420753831
1951,223742.03441989116
1952,212860.28455268202
1953,165421.44959246434
1954,199751.39912857572
1955,148117.53321671445
1956,230482.20121958558
1957,173864.22115826744
1958,270935.1871699543
1959,157650.13095407918
1960,120145.17579174145
1961,143864.90156564873
1962,145457.11984112445
1963,146670.60884597918
1964,136642.81677207758
1965,165832.23483624106
1966,183843.7465267656
1967,267219.6304358245
1968,292668.89574140916
1969,321916.83347650274
1970,338400.92884336744
1971,361739.253757996
1972,323850.2616885886
1973,258881.0539392701
1974,268585.72171936114
1975,384212.7279892935
1976,262843.11066379154
1977,279778.0970242316
1978,288266.51727508067
1979,323102.5933637563
1980,195032.09229386633
1981,322138.7860064909
1982,232163.4516271251
1983,232163.4516271251
1984,192277.11011762565
1985,217870.51179200047
1986,220349.64554988407
1987,188071.57346386265
1988,164986.84841936073
1989,192744.706295117
1990,198106.6865481093
1991,194568.09915673122
1992,197556.94565197977
1993,186656.84821192207
1994,204986.9527615707
1995,192557.02354030393
1996,243485.31707817846
1997,315522.56519928883
1998,284237.67499647435
1999,206264.66879244323
2000,272882.4302624037
2001,229905.89921212159
2002,223270.81208782905
2003,266078.3732052778
2004,261811.94223098957
2005,234572.05248778278
2006,234189.13295555813
2007,263299.10468045657
2008,189376.6432940388
2009,172045.81849805708
2010,193466.4480642436
2011,148395.05273726807
2012,188094.45498551812
2013,169552.99440831807
2014,170336.28970289227
2015,193466.42794780742
2016,174207.7503913798
2017,195480.19102443516
2018,135167.5269347111
2019,132851.01094539982
2020,131523.78512766925
2021,130490.70180144296
2022,173620.16057063235
2023,156237.63926008207
2024,188592.16250454317
2025,316902.16380541614
2026,190935.87682461969
2027,160443.74790039388
2028,189521.25429870794
2029,166312.7137850488
2030,286806.37471249665
2031,276419.8911043002
2032,281578.4714605128
2033,283883.55721623887
2034,187616.3021855558
2035,197639.05052569203
2036,229417.61086326372
2037,229785.4371745355
2038,340219.3088808368
2039,226532.0240347969
2040,327213.21324475796
2041,239500.96308095052
2042,196768.83278751734
2043,174346.45842634558
2044,186385.23572859517
2045,207190.36354998423
2046,166220.97496739225
2047,150596.58125955786
2048,145248.50281987293
2049,172861.17954145878
2050,193178.12887513742
2051,127433.03751990969
2052,147276.58289784013
2053,137230.69012897045
2054,116131.00063999771
2055,156696.89046108528
2056,137047.57656354242
2057,135426.45660215677
2058,178025.06693058403
2059,139368.4233728985
2060,148673.734419966
2061,174398.18840838887
2062,138586.94914606374
2063,129506.35590332051
2064,153630.93065304146
2065,141880.44394719834
2066,175003.34445124553
2067,141035.71027802947
2068,174176.80133396888
2069,114593.3295275371
2070,134934.807139691
2071,114599.33712209656
2072,153044.9903857891
2073,142302.4481799516
2074,193372.67142285494
2075,153090.3893666247
2076,144150.75294903817
2077,142237.44074990845
2078,134996.2265521443
2079,165992.00793760116
2080,147983.39107119245
2081,152036.06405346974
2082,156777.1052099286
2083,153222.2813820015
2084,130631.50156854677
2085,137200.32252776268
2086,147133.15625967187
2087,146812.52771025736
2088,138748.08646976465
2089,126230.91471810246
2090,155220.5555508512
2091,125102.8831734891
2092,141392.22951652535
2093,145822.4479795853
2094,166727.9127083051
2095,176553.47437107228
2096,128494.68492127513
2097,127486.21012902129
2098,179776.04871340742
2099,82157.88711987363
2100,109218.20911156101
2101,152689.99210545476
2102,178089.34990078682
2103,131153.36799302616
2104,166129.14868199153
2105,135172.1057205623
2106,101733.6604802192
2107,210985.08882688964
2108,133935.15880619115
2109,122555.10723560215
2110,136677.2007794472
2111,181701.92167258597
2112,146794.35921765497
2113,134932.50870215404
2114,150390.43451429435
2115,160063.46879249942
2116,140966.0711749817
2117,165480.38203053025
2118,152457.28775606342
2119,147891.58422211223
2120,136138.9471149807
2121,113328.58592985054
2122,122716.76569249731
2123,123088.41978852863
2124,198998.97028973268
2125,164277.3229776858
2126,176195.70113975412
2127,170375.50709799826
2128,157379.20161689655
2129,152983.55275230928
2130,156848.21440281073
2131,178312.16842184315
2132,147226.35622780642
2133,157493.01767156657
2134,152767.7267232961
2135,140299.2297411494
2136,105205.2445126913
2137,134993.71481663449
2138,144844.3383066174
2139,161394.05538880467
2140,133965.05887955197
2141,157636.40058425145
2142,135956.9170239678
2143,148200.79076568814
2144,149382.68948459413
2145,133188.78699759184
2146,166726.42725897563
2147,161419.82089163715
2148,168117.36545927147
2149,170003.95445233217
2150,200707.68507133104
2151,170881.08952983835
2152,146936.46218613748
2153,151502.18876786207
2154,124887.02217228878
2155,151066.16894586768
2156,196702.807769845
2157,205630.95239133105
2158,202021.13791304152
2159,198886.59940092327
2160,187122.34897737394
2161,267579.69455206866
2162,332311.22235843167
2163,319012.05427888635
2164,259990.1034318839
2165,172098.5380367908
2166,145682.5765866527
2167,198897.103916052
2168,175267.49115158393
2169,194361.2240218775
2170,201189.04415841325
2171,147793.3036399859
2172,149488.9968639977
2173,152373.93514961642
2174,209371.06279103082
2175,309697.45012878574
2176,269904.6972317692
2177,211231.31086650322
2178,233787.3051183395
2179,154315.27018888047
2180,212433.87726335824
2181,197530.52412342493
2182,228033.56066627655
2183,198215.29301255857
2184,136449.21439913046
2185,142780.78007346237
2186,163230.59054159108
2187,163542.0289213234
2188,163350.35428732602
2189,197522.79109296793
2190,112073.81708481288
2191,112073.81708481288
2192,110816.86684678117
2193,126617.1027164625
2194,124075.77647624104
2195,119804.62387722767
2196,122491.21408061872
2197,125612.93152838534
2198,183358.88088883334
2199,175277.17752593048
2200,153312.12101680518
2201,160088.47441923548
2202,215216.72039931745
2203,171776.73792471972
2204,149443.71164101493
2205,138962.77141208295
2206,152361.1533853421
2207,241402.0490271005
2208,202793.63453149796
2209,177155.91854333188
2210,156766.11648978773
2211,145687.78454015867
2212,147903.62884406807
2213,130096.22625927621
2214,143146.66777164504
2215,130806.9003198211
2216,153623.11511606758
2217,91333.95207359843
2218,122605.85824834608
2219,118275.97284808755
2220,116174.41695533962
2221,241871.71225226967
2222,204425.29684015684
2223,241526.623144689
2224,222601.9351999813
2225,153418.54262136153
2226,155060.0963016967
2227,196585.9012951181
2228,262085.49228971446
2229,236176.91528554668
2230,147195.63010417376
2231,213559.58263159706
2232,174954.8880039576
2233,170079.8078476535
2234,233353.4342236663
2235,181694.84897372054
2236,249636.23213054021
2237,282203.1020328887
2238,204331.2437918129
2239,130983.58738214453
2240,163219.3505395392
2241,165107.54989529983
2242,146289.92117687917
2243,140372.02998581648
2244,118892.25268754977
2245,118678.12083512085
2246,137828.90827725918
2247,142018.21259324948
2248,129248.9881024914
2249,129908.17339369621
2250,141728.18414661885
2251,146532.07592301513
2252,180672.705370123
2253,160961.80543720946
2254,166597.756912325
2255,170681.43844118877
2256,189384.48542915971
2257,181736.04785121133
2258,187156.06171122516
2259,168004.0547946341
2260,165862.27392489623
2261,224610.42336062365
2262,229487.00805360734
2263,271594.8168191253
2264,346757.81563859264
2265,179411.8753563436
2266,287985.0224399552
2267,271869.17709472927
2268,359550.89060422574
2269,168323.3345867801
2270,189734.57483251853
2271,208653.55416938345
2272,197814.15632296645
2273,164839.66703461297
2274,169094.63871410277
2275,186780.72461879425
2276,194764.38816151666
2277,176064.88314962655
2278,154060.80070531173
2279,133057.47918061502
2280,119371.76125538224
2281,170966.13512409007
2282,172496.6315465976
2283,147412.66292449957
2284,150186.5078186675
2285,174698.7101043683
2286,134844.7047580559
2287,316691.3098587646
2288,270509.79009068274
2289,288997.7750808253
2290,341458.53153085697
2291,269358.49624286673
2292,369739.46543688106
2293,349142.83568571886
2294,334293.5293107342
2295,381428.9505600021
2296,256521.63652127623
2297,262882.32363077963
2298,320029.8075254847
2299,295390.8796253385
2300,273953.200274028
2301,257459.98961103437
2302,231639.91559665801
2303,246732.94521261848
2304,265385.42436247185
2305,173271.5274599904
2306,173271.5274599904
2307,170562.19235055707
2308,242351.52800328197
2309,286850.1456312862
2310,231530.539944072
2311,196255.2134148254
2312,168990.47626610834
2313,165369.8285193825
2314,188122.15938193403
2315,165330.13071999227
2316,183518.76574773213
2317,167745.232143032
2318,165564.06044699877
2319,187444.82134885777
2320,190515.191449416
2321,255855.48306007733
2322,189382.66900530976
2323,182895.18816493553
2324,184682.1457883235
2325,201919.54219157583
2326,185036.83593432666
2327,197450.55981788086
2328,198334.4839060344
2329,169989.6055557951
2330,169831.73323037958
2331,289099.1834062498
2332,334615.6314842664
2333,277127.226537981
2334,227371.983449843
2335,242660.90534891505
2336,279590.63440041296
2337,198526.08041333512
2338,264439.2562037675
2339,237269.73860000374
2340,369878.74122742587
2341,200910.75635501766
2342,237630.78506749863
2343,205452.9044753956
2344,218514.73563533835
2345,265074.9258261178
2346,233445.44418665246
2347,196411.2914380175
2348,235512.93506041804
2349,155193.71722744536
2350,261915.5338961523
2351,242284.32302226403
2352,264229.38583915826
2353,210426.02167775933
2354,146081.06246566295
2355,171093.70082391775
2356,150020.98011117105
2357,201165.18610508667
2358,173050.1702629693
2359,151084.7173860147
2360,131621.48990236002
2361,151875.59074131396
2362,214813.24471463362
2363,144568.3690392277
2364,162624.9797963129
2365,233163.0638674312
2366,223876.3645508093
2367,237347.0058164883
2368,194052.46871285536
2369,239258.04517213392
2370,165467.81843404088
2371,166799.53325090258
2372,198415.7695166053
2373,240345.71178716118
2374,259812.56341819715
2375,235801.26408055518
2376,227862.73099305635
2377,278900.8735050852
2378,159821.98691125648
2379,186846.23168179547
2380,160698.3040728154
2381,169966.04978262784
2382,196341.42558502132
2383,203267.7346153529
2384,203632.01742687248
2385,162304.93540220725
2386,150727.3775418144
2387,135731.43454395793
2388,146753.54978137693
2389,143126.42698249643
2390,145806.60951691447
2391,152837.5097025524
2392,131676.95222656184
2393,187907.04676905132
2394,159769.028140594
2395,179961.8387295572
2396,157037.77777035744
2397,181510.30303777452
2398,142475.7632950289
2399,94366.67386478791
2400,93349.01427051777
2401,129618.01565762192
2402,137582.20787237154
2403,188686.4243066901
2404,146796.73635365674
2405,167935.45497486467
2406,147630.37361532493
2407,134588.97548256128
2408,152437.8547248712
2409,138985.2975696934
2410,176419.54904996604
2411,132317.70109682612
2412,144179.68899788984
2413,141279.77549904582
2414,136264.65323699982
2415,163682.36558202194
2416,156565.59029197527
2417,150144.01452016766
2418,131716.43034958333
2419,134626.17288411697
2420,133722.48802160643
2421,134326.97890167637
2422,134319.83126106297
2423,124969.81685356762
2424,150886.6835682817
2425,208261.1073353184
2426,141913.94348129182
2427,135766.37543172966
2428,181924.6411896853
2429,130937.55275745496
2430,147683.61662094577
2431,138091.44309041274
2432,135196.87787031248
2433,139831.0205479604
2434,141955.81363812406
2435,147059.3393061543
2436,126328.84353148431
2437,130713.09380245987
2438,132073.14954725205
2439,145355.82304671925
2440,166057.07623203285
2441,133682.20507028248
2442,132154.72870633626
2443,142150.67676268113
2444,148097.07694996495
2445,121171.58052437921
2446,144429.53959186265
2447,241030.09017680175
2448,159537.09483899616
2449,146212.3456670586
2450,169996.53417060536
2451,138836.40367354747
2452,209920.50006553845
2453,115227.16228532344
2454,123395.9329077507
2455,133512.12010893668
2456,141198.22124356992
2457,136179.94306953708
2458,149672.90625014142
2459,130577.80334040556
2460,166797.75434024198
2461,137359.30787841024
2462,140640.03328382128
2463,145527.32618883188
2464,174171.32388590268
2465,166986.053622105
2466,150961.55268040035
2467,186409.63204131823
2468,133957.8878849182
2469,136778.1607193941
2470,185396.76256484684
2471,189243.68492080213
2472,188947.80888301076
2473,135334.66932550867
2474,128277.58617153473
2475,205923.5556231623
2476,136209.64996596795
2477,133645.49388520548
2478,161385.8405547981
2479,131609.2926734398
2480,146097.99879592875
2481,134937.6053475358
2482,143301.0020833508
2483,130983.20604042543
2484,144439.30234985723
2485,132164.31038768563
2486,144271.11992314292
2487,176241.0954711885
2488,175008.11249720838
2489,164828.6135886578
2490,139262.00120858752
2491,125237.42691917515
2492,173030.4525960867
2493,149788.87101356173
2494,161483.2683690025
2495,123752.77088658533
2496,189591.6805585837
2497,160478.18451237652
2498,132420.8351407658
2499,114472.24216124233
2500,134880.85720058304
2501,144526.44936450018
2502,143049.13659147895
2503,127636.12181492211
2504,176081.64659218665
2505,198752.16204985234
2506,268968.4580416805
2507,289116.3354777496
2508,268968.4580416805
2509,226823.67337040728
2510,241545.49539432794
2511,192704.88997127148
2512,198834.73426660307
2513,201843.5657194017
2514,233504.786133621
2515,153290.80893850996
2516,162928.36606031976
2517,135329.54432739384
2518,136364.75521413176
2519,201717.28994736413
2520,196640.25594282674
2521,195020.86436562447
2522,198025.01187940314
2523,140759.04571789462
2524,142911.48296350797
2525,147438.2695795249
2526,153828.70914011827
2527,131695.3077423308
2528,140512.82361605516
2529,143864.90156564873
2530,134381.2277415843
2531,209436.1380758708
2532,203045.43746842357
2533,196499.83779434906
2534,238956.34018527166
2535,255338.71775682768
2536,203004.08866891032
2537,230292.81257281918
2538,191591.3160287424
2539,191316.13295737837
2540,168898.88806213142
2541,190013.63459572208
2542,150511.00955886295
2543,133906.20397562283
2544,135977.0157733115
2545,152600.46121494684
2546,168903.14649877357
2547,161179.64993533347
2548,162321.55395321402
2549,150090.53679730007
2550,281930.667682831
2551,159187.76155096633
2552,134681.35456264793
2553,112073.81708481288
2554,134176.01383144042
2555,143583.7477552126
2556,117206.47748753823
2557,130218.74061649489
2558,160467.4632676192
2559,146358.90697005202
2560,151262.5795449446
2561,170760.41352022375
2562,153338.4037397158
2563,154160.8938175278
2564,190699.77423651525
2565,140182.32323461887
2566,133820.34718515244
2567,150157.63135011864
2568,181205.5847483396
2569,177628.77346592836
2570,156990.93869004643
2571,160268.05374226772
2572,220620.36790095054
2573,211639.54510352603
2574,252611.85332594698
2575,168375.09698932956
2576,138332.2096276955
2577,141656.19117317646
2578,127878.191527337
2579,83912.37764281571
2580,145283.83408670913
2581,141638.98520477902
2582,131970.04012866717
2583,240175.54496217423
2584,164959.7761897338
2585,178881.25314358383
2586,199096.74084381337
2587,199206.18634865648
2588,171062.93623426798
2589,160963.3389652938
2590,200710.56357935045
2591,178805.0281191339
2592,206111.4402363341
2593,238718.67006688035
2594,192202.32684731483
2595,228260.1558008527
2596,274831.60523860424
2597,178296.56943682823
2598,210112.2894492145
2599,363142.81220158475
2600,144741.4128326878
2601,157225.41006027046
2602,120239.15549774878
2603,118974.02559536402
2604,114893.30359108148
2605,120618.20313084408
2606,149919.16692480273
2607,170227.1610285183
2608,164128.8187881836
2609,151545.28866560783
2610,123342.29352085362
2611,141045.40999612655
2612,149367.84019562672
2613,129248.9881024914
2614,131012.3838472301
2615,166185.07165525696
2616,149792.45851380052
2617,197936.5104168522
2618,180504.91953973618
2619,214395.3978158623
2620,165450.84819929017
2621,168283.3850315277
2622,170799.44878437402
2623,240150.5033839809
2624,241075.62924482673
2625,273670.7070021921
2626,162654.04753446093
2627,224942.65617987828
2628,324290.60175997036
2629,382975.17457383586
2630,313425.3730728486
2631,374351.7912390008
2632,323763.55210324767
2633,290936.83771205123
2634,322374.5876352934
2635,164019.69496551805
2636,197804.2371171351
2637,188438.96410377105
2638,207557.76463548857
2639,172723.22893576248
2640,162062.98682752278
2641,131761.5552018528
2642,176131.64339877444
2643,157328.41458207302
2644,148318.4517729775
2645,146231.8172186116
2646,144795.94164806601
2647,147412.66292449957
2648,160546.6539757605
2649,140525.95140164412
2650,174629.72357088097
2651,165832.23483624106
2652,332227.1893726255
2653,268079.2620730648
2654,236123.08004194513
2655,325751.2512812312
2656,308417.040804871
2657,295169.22484641586
2658,246635.01794904945
2659,265797.87770856736
2660,276416.2259605685
2661,321484.336406742
2662,318412.7403097398
2663,265426.05632939906
2664,286045.2890344007
2665,316714.5584072762
2666,290674.9340927395
2667,163547.10590317126
2668,188979.8684693495
2669,168538.8069158771
2670,264220.56047863717
2671,188979.8684693495
2672,191420.2699300214
2673,195659.0542539392
2674,196062.27446925803
2675,186444.1002469167
2676,191364.65884533338
2677,173802.50791443296
2678,226409.99297090978
2679,264596.603765831
2680,267372.9933443259
2681,331527.8858928995
2682,278054.1852849991
2683,354685.07802676543
2684,275074.89053500956
2685,277904.1098457859
2686,245892.2771697429
2687,271132.94606966956
2688,237006.67796671548
2689,230941.7722618939
2690,338887.99363436364
2691,174730.55839466935
2692,147360.06989092246
2693,199861.360823537
2694,147020.90156742206
2695,193891.58894124522
2696,191079.17072114913
2697,179804.84820414995
2698,170563.35049417286
2699,174004.90642468588
2700,166182.0273734503
2701,162513.82240509658
2702,148473.85289582427
2703,165662.1406838037
2704,149827.83449612316
2705,133962.7647857814
2706,131588.40012753982
2707,142813.94310604318
2708,135033.3235941903
2709,126054.18348190734
2710,132288.39815423568
2711,227477.14316471995
2712,284491.05192655924
2713,190431.20783547167
2714,184553.7568093793
2715,165938.40267049838
2716,182196.87298566964
2717,184683.72979865514
2718,240980.39482645196
2719,150419.9983722619
2720,193685.5004898814
2721,146735.11920756986
2722,158622.40433905818
2723,159516.21295829746
2724,131492.52804469716
2725,135251.57651870153
2726,144230.97111171097
2727,161359.2843556158
2728,167057.23550498765
2729,150358.1106873501
2730,141640.45301055716
2731,143854.3393059619
2732,134073.16458513628
2733,154648.99281741743
2734,151224.93021866705
